,city,date,treat,price,rating,omtaler,gæster,soveværelser,bathroom,hair dryer,shampoo,hot water,washing machine,hangers,bed linen,security,work,wi-fi,kitchen,refrigerator,dishwasher,family,attractions nearby,outdoor,parkering and faciliteter,pool etc.,host,other,cleaning products,temperature,blackout curtains,entertainment,mailbox,view,fireplace,fitness equipment,smoking allowed,Sights,Safety,Shopping,Location,Climate,Affordability
326,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
327,Stockholm,2024-05-17,1,2439.0,,,5.0,5.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,,,1.0,1.0,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
328,Stockholm,2024-05-17,1,2439.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
329,Stockholm,2024-05-17,1,1854.0,,,2.0,1.0,,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
330,Stockholm,2024-05-17,1,2629.0,4.67,6,6.0,6.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
331,Stockholm,2024-05-17,1,1632.0,,,8.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
332,Stockholm,2024-05-17,1,2163.0,,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
333,Stockholm,2024-05-17,1,1778.0,,,6.0,4.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
334,Stockholm,2024-05-17,1,2323.0,4.80,30,5.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
335,Stockholm,2024-05-17,1,1473.0,4.67,3,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
336,Stockholm,2024-05-17,1,1656.0,,,,1.0,,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
337,Stockholm,2024-05-17,1,2439.0,5.0,8,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
338,Stockholm,2024-05-17,1,1515.0,,,7.0,5.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
339,Stockholm,2024-05-17,1,2818.0,,,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
340,Stockholm,2024-05-17,1,2343.0,5.0,6,4.0,4.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
341,Stockholm,2024-05-17,1,1744.0,4.30,64,4.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
342,Stockholm,2024-05-17,1,1706.0,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
343,Stockholm,2024-05-17,1,1550.0,,,8.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
344,Stockholm,2024-05-17,1,1335.0,4.67,3,6.0,3.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
345,Stockholm,2024-05-17,1,2447.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
346,Stockholm,2024-05-17,1,2126.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
347,Stockholm,2024-05-17,1,2818.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
348,Stockholm,2024-05-17,1,2818.0,4.67,3,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,1.0,1.0,,,,,1.0,6.75,8.75,6.25,9.0,5.0,1.5
349,Stockholm,2024-05-17,1,1706.0,5.0,9,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
350,Stockholm,2024-05-17,1,1399.0,,,5.0,4.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,1.0,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
351,Stockholm,2024-05-17,1,2347.0,,,3.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
352,Stockholm,2024-05-17,1,1261.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
353,Stockholm,2024-05-17,1,2221.0,,,3.0,3.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
354,Stockholm,2024-05-17,1,1872.0,,,8.0,5.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
355,Stockholm,2024-05-17,1,1899.0,4.29,38,4.0,3.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
356,Stockholm,2024-05-17,1,2398.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
357,Stockholm,2024-05-17,1,1237.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
358,Stockholm,2024-05-17,1,2864.0,4.72,20,7.0,5.0,1.0,,,1.0,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
359,Stockholm,2024-05-17,1,2299.0,4.63,19,3.0,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
360,Stockholm,2024-05-17,1,1780.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
361,Stockholm,2024-05-17,1,2037.0,,,7.0,6.0,,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
362,Stockholm,2024-05-17,1,2422.0,4.75,4,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
363,Stockholm,2024-05-17,1,1253.0,,,2.0,2.0,1.0,,1.0,,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
364,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
365,Stockholm,2024-05-17,1,2007.0,,,3.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
366,Stockholm,2024-05-17,1,2439.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
367,Stockholm,2024-05-17,1,2241.0,4.41,17,4.0,2.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,1.0,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
368,Stockholm,2024-05-17,1,2584.0,4.57,173,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
369,Stockholm,2024-05-17,1,1829.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
370,Stockholm,2024-05-17,1,2439.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
371,Stockholm,2024-05-17,1,2422.0,4.63,24,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
372,Stockholm,2024-05-17,1,2837.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
373,Stockholm,2024-05-17,1,1335.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
374,Stockholm,2024-05-17,1,2629.0,5.0,4,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
375,Stockholm,2024-05-17,1,2629.0,4.91,11,3.0,5.0,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
376,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
377,Stockholm,2024-05-17,1,1863.0,4.08,12,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
378,Stockholm,2024-05-17,1,2439.0,5.0,8,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
379,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
380,Stockholm,2024-05-17,1,2596.0,4.96,28,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
381,Stockholm,2024-05-17,1,2395.0,4.74,19,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
382,Stockholm,2024-05-17,1,1978.0,4.60,5,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
383,Stockholm,2024-05-17,1,2818.0,,,2.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
384,Stockholm,2024-05-17,1,2818.0,5.0,6,2.0,2.0,,,,,,,,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
385,Stockholm,2024-05-17,1,2662.0,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
386,Stockholm,2024-05-17,1,2225.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
387,Stockholm,2024-05-17,1,2867.0,4.35,26,2.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
388,Stockholm,2024-05-17,1,3487.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
389,Stockholm,2024-05-17,1,2818.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
390,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
391,Stockholm,2024-05-17,1,2629.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
392,Stockholm,2024-05-17,1,2439.0,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
393,Stockholm,2024-05-17,1,2629.0,5.0,4,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
394,Stockholm,2024-05-17,1,2629.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
395,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
396,Stockholm,2024-05-17,1,2439.0,5.0,3,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
397,Stockholm,2024-05-17,1,2818.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,,1.0,,,1.0,,1.0,6.75,8.75,6.25,9.0,5.0,1.5
398,Stockholm,2024-05-17,1,2742.0,5.0,4,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
399,Stockholm,2024-05-17,1,2225.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
400,Stockholm,2024-05-17,1,2818.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
401,Stockholm,2024-05-17,1,2629.0,,,4.0,2.0,,,,,,,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
402,Stockholm,2024-05-17,1,2439.0,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
403,Stockholm,2024-05-17,1,1928.0,,,3.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
404,Stockholm,2024-05-17,1,3487.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
405,Stockholm,2024-05-17,1,2781.0,5.0,6,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
406,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
407,Stockholm,2024-05-17,1,2805.0,4.67,3,2.0,2.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
408,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
409,Stockholm,2024-05-17,1,3120.0,4.85,138,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
410,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
411,Stockholm,2024-05-17,1,2629.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
412,Stockholm,2024-05-17,1,2439.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
413,Stockholm,2024-05-17,1,2818.0,5.0,3,1.0,1.0,,,,,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
414,Stockholm,2024-05-17,1,2818.0,4.33,3,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
415,Stockholm,2024-05-17,1,2287.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
416,Stockholm,2024-05-17,1,2629.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,6.75,8.75,6.25,9.0,5.0,1.5
417,Stockholm,2024-05-17,1,2439.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
418,Stockholm,2024-05-17,1,2629.0,,,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
419,Stockholm,2024-05-17,1,2287.0,,,8.0,4.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
420,Stockholm,2024-05-17,1,2629.0,4.67,3,,1.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
421,Stockholm,2024-05-17,1,1943.0,4.50,4,3.0,1.0,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
422,Stockholm,2024-05-17,1,1545.0,,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
423,Stockholm,2024-05-17,1,2225.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
424,Stockholm,2024-05-17,1,1928.0,,,,1.0,1.0,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,1.0,,,,,,1.0,,1.0,,,,1.0,,6.75,8.75,6.25,9.0,5.0,1.5
425,Stockholm,2024-05-17,1,3120.0,4.79,131,,1.0,,,,,1.0,1.0,,1.0,,,1.0,,,,,,1.0,,,,,1.0,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
426,Stockholm,2024-05-17,1,1545.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,6.75,8.75,6.25,9.0,5.0,1.5
427,Stockholm,2024-05-17,1,1545.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
428,Stockholm,2024-05-17,1,2038.0,,,5.0,3.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,6.75,8.75,6.25,9.0,5.0,1.5
429,Stockholm,2024-05-17,1,2323.0,,,6.0,4.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,6.75,8.75,6.25,9.0,5.0,1.5
