,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,work,wi-fi,kitchen,gæster,bed linen,security,refrigerator,outdoor,parkering and faciliteter,host,mailbox,entertainment,temperature,other,cleaning products,family,dishwasher,attractions nearby,view,smoking allowed,blackout curtains,pool etc.,fitness equipment,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
1217,Krakow,2024-08-01,0,802.0,4.81,21,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1218,Krakow,2024-08-01,0,903.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1219,Krakow,2024-08-01,0,806.0,4.95,42,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1220,Krakow,2024-08-01,0,816.0,4.85,20,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,7.7,6.75,6.0,6.25,5.0,5.25
1221,Krakow,2024-08-01,0,901.0,4.91,47,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1222,Krakow,2024-08-01,0,931.0,4.92,26,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1223,Krakow,2024-08-01,0,878.0,4.69,64,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1224,Krakow,2024-08-01,0,938.0,4.88,331,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1225,Krakow,2024-08-01,0,944.0,4.95,281,8.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1226,Krakow,2024-08-01,0,826.0,4.17,18,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1227,Krakow,2024-08-01,0,888.0,4.91,359,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1228,Krakow,2024-08-01,0,805.0,4.75,20,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1229,Krakow,2024-08-01,0,947.0,4.94,16,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1230,Krakow,2024-08-01,0,1221.0,4.83,6,8.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1231,Krakow,2024-08-01,0,850.0,4.96,27,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1232,Krakow,2024-08-01,0,865.0,4.85,112,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1233,Krakow,2024-08-01,0,986.0,,,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1234,Krakow,2024-08-01,0,1081.0,,,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1235,Krakow,2024-08-01,0,939.0,4.85,192,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1236,Krakow,2024-08-01,0,1028.0,5.0,29,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1237,Krakow,2024-08-01,0,983.0,,,8.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1238,Krakow,2024-08-01,0,944.0,4.87,196,5.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1239,Krakow,2024-08-01,0,824.0,5.0,12,5.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1240,Krakow,2024-08-01,0,807.0,4.79,73,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1241,Krakow,2024-08-01,0,861.0,4.87,183,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1242,Krakow,2024-08-01,0,836.0,4.92,548,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1243,Krakow,2024-08-01,0,922.0,4.91,578,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1244,Krakow,2024-08-01,0,959.0,4.79,322,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1245,Krakow,2024-08-01,0,1008.0,4.81,27,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1246,Krakow,2024-08-01,0,854.0,4.82,17,4.0,2.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1247,Krakow,2024-08-01,0,883.0,4.90,21,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1248,Krakow,2024-08-01,0,819.0,4.82,17,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1249,Krakow,2024-08-01,0,811.0,5.0,10,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,,,,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,1.0,7.7,6.75,6.0,6.25,5.0,5.25
1250,Krakow,2024-08-01,0,1028.0,5.0,17,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1251,Krakow,2024-08-01,0,1036.0,5.0,5,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1252,Krakow,2024-08-01,0,842.0,4.81,37,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,2.0,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1253,Krakow,2024-08-01,0,901.0,4.84,25,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,6.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1254,Krakow,2024-08-01,0,859.0,4.95,42,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1255,Krakow,2024-08-01,0,922.0,4.94,108,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1256,Krakow,2024-08-01,0,1003.0,4.83,7,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1257,Krakow,2024-08-01,0,846.0,5.0,5,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1258,Krakow,2024-08-01,0,1028.0,4.96,143,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1259,Krakow,2024-08-01,0,961.0,4.79,146,4.0,2.0,,,,1.0,,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1260,Krakow,2024-08-01,0,983.0,5.0,8,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1261,Krakow,2024-08-01,0,977.0,4.74,98,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1262,Krakow,2024-08-01,0,861.0,4.92,98,9.0,8.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,9.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1263,Krakow,2024-08-01,0,976.0,4.0,4,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,4.0,,1.0,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1264,Krakow,2024-08-01,0,903.0,,,4.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1265,Krakow,2024-08-01,0,844.0,,,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,,3.0,,1.0,,,,1.0,,1.0,1.0,,,,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1266,Krakow,2024-08-01,0,960.0,,,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1267,Krakow,2024-08-01,0,1040.0,4.80,10,7.0,7.0,1.0,,1.0,,,1.0,1.0,1.0,7.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1268,Krakow,2024-08-01,0,994.0,4.57,67,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1269,Krakow,2024-08-01,0,940.0,5.0,9,8.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1270,Krakow,2024-08-01,0,944.0,4.93,57,7.0,7.0,1.0,,1.0,1.0,,1.0,1.0,1.0,7.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1271,Krakow,2024-08-01,0,986.0,4.54,78,4.0,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,7.7,6.75,6.0,6.25,5.0,5.25
1272,Krakow,2024-08-01,0,827.0,4.92,13,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1273,Krakow,2024-08-01,0,889.0,5.0,6,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1274,Krakow,2024-08-01,0,861.0,4.93,45,8.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1275,Krakow,2024-08-01,0,1025.0,4.72,305,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1276,Krakow,2024-08-01,0,894.0,5.0,4,8.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1277,Krakow,2024-08-01,0,944.0,4.91,45,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1278,Krakow,2024-08-01,0,925.0,4.67,12,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1279,Krakow,2024-08-01,0,946.0,4.75,40,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,,1.0,6.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1280,Krakow,2024-08-01,0,934.0,4.97,37,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1281,Krakow,2024-08-01,0,826.0,4.70,247,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1282,Krakow,2024-08-01,0,936.0,5.0,3,4.0,3.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1283,Krakow,2024-08-01,0,925.0,5.0,5,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1284,Krakow,2024-08-01,0,836.0,,,7.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,7.0,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1285,Krakow,2024-08-01,0,1001.0,5.0,5,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1286,Krakow,2024-08-01,0,811.0,4.98,48,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1287,Krakow,2024-08-01,0,806.0,4.96,51,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1288,Krakow,2024-08-01,0,865.0,4.79,300,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1289,Krakow,2024-08-01,0,885.0,,,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,4.0,,1.0,,,,1.0,,1.0,1.0,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1290,Krakow,2024-08-01,0,867.0,5.0,16,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1291,Krakow,2024-08-01,0,885.0,,,8.0,5.0,1.0,,,1.0,1.0,1.0,1.0,1.0,8.0,,,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1292,Krakow,2024-08-01,0,850.0,4.20,10,4.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,,1.0,,,1.0,,,1.0,,,,,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1293,Krakow,2024-08-01,0,869.0,,,8.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,8.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1294,Krakow,2024-08-01,0,996.0,4.70,225,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,,1.0,,,1.0,,,,,1.0,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1295,Krakow,2024-08-01,0,1045.0,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,,1.0,,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1296,Krakow,2024-08-01,0,803.0,4.80,20,6.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1297,Krakow,2024-08-01,0,846.0,5.0,4,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1298,Krakow,2024-08-01,0,899.0,,,5.0,5.0,1.0,,1.0,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1299,Krakow,2024-08-01,0,978.0,4.41,61,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1300,Krakow,2024-08-01,0,982.0,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1301,Krakow,2024-08-01,0,1037.0,4.0,4,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1302,Krakow,2024-08-01,0,836.0,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1303,Krakow,2024-08-01,0,885.0,,,5.0,3.0,1.0,,,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1304,Krakow,2024-08-01,0,985.0,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1305,Krakow,2024-08-01,0,1033.0,4.93,59,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1306,Krakow,2024-08-01,0,1000.0,,,6.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,6.0,,1.0,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1307,Krakow,2024-08-01,0,796.0,5.0,6,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,,,,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1308,Krakow,2024-08-01,0,886.0,4.67,3,5.0,5.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,7.7,6.75,6.0,6.25,5.0,5.25
1309,Krakow,2024-08-01,0,806.0,4.89,19,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1310,Krakow,2024-08-01,0,919.0,5.0,6,4.0,2.0,1.0,,,1.0,,1.0,1.0,1.0,4.0,,,,,,1.0,,1.0,1.0,,,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1311,Krakow,2024-08-01,0,944.0,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1312,Krakow,2024-08-01,0,985.0,4.88,8,5.0,5.0,1.0,,1.0,1.0,,1.0,1.0,1.0,5.0,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,,1.0,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1313,Krakow,2024-08-01,0,978.0,4.51,87,5.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,1.0,,7.7,6.75,6.0,6.25,5.0,5.25
1314,Krakow,2024-08-01,0,1002.0,5.0,4,4.0,3.0,1.0,,1.0,,1.0,1.0,1.0,1.0,4.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1315,Krakow,2024-08-01,0,925.0,4.70,10,10.0,9.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,10.0,,1.0,,,1.0,,,1.0,,,,,,,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
1316,Krakow,2024-08-01,0,905.0,4.84,75,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,7.7,6.75,6.0,6.25,5.0,5.25
