,city,date,treat,price,rating,omtaler,gæster,soveværelser,other,cleaning products,hot water,washing machine,hangers,security,work,wi-fi,kitchen,refrigerator,parkering and faciliteter,smoking allowed,shampoo,blackout curtains,entertainment,gæster,hair dryer,temperature,family,attractions nearby,host,bed linen,outdoor,dishwasher,view,mailbox,fitness equipment,pool etc.,fireplace,Sights,Safety,Shopping,Location,Climate,Affordability
106,Madrid,2024-05-29,1,254.0,,,,20.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
107,Madrid,2024-05-29,1,158.0,4.86,7,,2.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
108,Madrid,2024-05-29,1,176.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
109,Madrid,2024-05-29,1,202.0,4.83,40,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,1.0,,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
110,Madrid,2024-05-29,1,193.0,4.63,8,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
111,Madrid,2024-05-29,1,176.0,4.50,18,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
112,Madrid,2024-05-29,1,176.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
113,Madrid,2024-05-29,1,254.0,,,,20.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
114,Madrid,2024-05-29,1,193.0,4.55,20,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
115,Madrid,2024-05-29,1,193.0,4.36,55,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
116,Madrid,2024-05-29,1,196.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
117,Madrid,2024-05-29,1,213.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
118,Madrid,2024-05-29,1,176.0,4.42,19,,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
119,Madrid,2024-05-29,1,,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
120,Madrid,2024-05-29,1,176.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
121,Madrid,2024-05-29,1,193.0,4.78,37,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
122,Madrid,2024-05-29,1,193.0,4.33,6,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
123,Madrid,2024-05-29,1,197.0,4.75,4,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
124,Madrid,2024-05-29,1,206.0,3.67,3,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
125,Madrid,2024-05-29,1,193.0,4.20,20,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
126,Madrid,2024-05-29,1,189.0,4.58,12,,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
127,Madrid,2024-05-29,1,202.0,4.67,9,,1.0,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
128,Madrid,2024-05-29,1,184.0,4.84,19,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
129,Madrid,2024-05-29,1,193.0,4.50,4,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
130,Madrid,2024-05-29,1,184.0,4.77,13,,,,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
131,Madrid,2024-05-29,1,176.0,4.70,10,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
132,Madrid,2024-05-29,1,184.0,4.33,6,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
133,Madrid,2024-05-29,1,140.0,4.90,10,,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
134,Madrid,2024-05-29,1,193.0,4.38,24,,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
135,Madrid,2024-05-29,1,193.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
136,Madrid,2024-05-29,1,193.0,4.50,8,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
137,Madrid,2024-05-29,1,150.0,4.68,66,,1.0,,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
138,Madrid,2024-05-29,1,213.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
139,Madrid,2024-05-29,1,176.0,,,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
140,Madrid,2024-05-29,1,202.0,4.89,9,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
141,Madrid,2024-05-29,1,193.0,4.27,11,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
142,Madrid,2024-05-29,1,176.0,4.0,5,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
143,Madrid,2024-05-29,1,170.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
144,Madrid,2024-05-29,1,176.0,,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
145,Madrid,2024-05-29,1,193.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
146,Madrid,2024-05-29,1,184.0,2.67,3,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
147,Madrid,2024-05-29,1,167.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
148,Madrid,2024-05-29,1,170.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
149,Madrid,2024-05-29,1,196.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
150,Madrid,2024-05-29,1,193.0,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,1.0,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
151,Madrid,2024-05-29,1,167.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
152,Madrid,2024-05-29,1,193.0,4.39,33,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,1.0,,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
153,Madrid,2024-05-29,1,184.0,5.0,8,,1.0,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
154,Madrid,2024-05-29,1,213.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
155,Madrid,2024-05-29,1,184.0,5.0,18,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
156,Madrid,2024-05-29,1,193.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
157,Madrid,2024-05-29,1,184.0,,,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
158,Madrid,2024-05-29,1,184.0,4.80,271,,1.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
159,Madrid,2024-05-29,1,193.0,4.25,4,,2.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,1.0,,,1.0,,1.0,,,,1.0,,7.5,7.0,7.5,5.25,8.75,3.75
160,Madrid,2024-05-29,1,114.0,5.0,6,,1.0,,,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
161,Madrid,2024-05-29,1,196.0,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
162,Madrid,2024-05-29,1,176.0,,,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
163,Madrid,2024-05-29,1,193.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
164,Madrid,2024-05-29,1,128.0,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
165,Madrid,2024-05-29,1,193.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
166,Madrid,2024-05-29,1,206.0,4.95,255,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
167,Madrid,2024-05-29,1,235.0,4.89,106,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
168,Madrid,2024-05-29,1,246.0,4.91,129,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
169,Madrid,2024-05-29,1,246.0,4.90,227,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
170,Madrid,2024-05-29,1,220.0,4.79,33,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
171,Madrid,2024-05-29,1,220.0,4.94,84,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
172,Madrid,2024-05-29,1,220.0,4.57,186,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
173,Madrid,2024-05-29,1,211.0,4.56,158,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
174,Madrid,2024-05-29,1,246.0,4.68,62,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
175,Madrid,2024-05-29,1,215.0,4.85,41,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
176,Madrid,2024-05-29,1,228.0,4.72,130,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
177,Madrid,2024-05-29,1,246.0,4.45,62,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,7.5,7.0,7.5,5.25,8.75,3.75
178,Madrid,2024-05-29,1,220.0,4.73,56,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,,,,7.5,7.0,7.5,5.25,8.75,3.75
179,Madrid,2024-05-29,1,220.0,4.98,48,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
180,Madrid,2024-05-29,1,220.0,4.86,106,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
181,Madrid,2024-05-29,1,237.0,4.93,104,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
182,Madrid,2024-05-29,1,246.0,4.83,138,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
183,Madrid,2024-05-29,1,224.0,4.81,31,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
184,Madrid,2024-05-29,1,237.0,4.78,55,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
185,Madrid,2024-05-29,1,246.0,4.81,27,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,,,,,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
186,Madrid,2024-05-29,1,228.0,4.57,42,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
187,Madrid,2024-05-29,1,220.0,,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
188,Madrid,2024-05-29,1,230.0,4.71,42,,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
189,Madrid,2024-05-29,1,220.0,4.62,281,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
190,Madrid,2024-05-29,1,248.0,4.58,26,,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
191,Madrid,2024-05-29,1,237.0,4.80,148,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
192,Madrid,2024-05-29,1,233.0,4.75,4,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
193,Madrid,2024-05-29,1,220.0,4.66,216,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
194,Madrid,2024-05-29,1,211.0,4.95,19,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
195,Madrid,2024-05-29,1,220.0,5.0,22,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
196,Madrid,2024-05-29,1,228.0,4.67,33,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
197,Madrid,2024-05-29,1,220.0,2.80,5,,2.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
198,Madrid,2024-05-29,1,220.0,5.0,6,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
199,Madrid,2024-05-29,1,211.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
200,Madrid,2024-05-29,1,249.0,4.79,158,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
201,Madrid,2024-05-29,1,206.0,4.79,43,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
202,Madrid,2024-05-29,1,220.0,4.78,101,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,1.0,,1.0,,,7.5,7.0,7.5,5.25,8.75,3.75
203,Madrid,2024-05-29,1,215.0,4.88,40,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
204,Madrid,2024-05-29,1,215.0,4.77,256,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
205,Madrid,2024-05-29,1,220.0,4.84,25,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
206,Madrid,2024-05-29,1,241.0,5.0,7,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,7.5,7.0,7.5,5.25,8.75,3.75
207,Madrid,2024-05-29,1,215.0,,,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
208,Madrid,2024-05-29,1,246.0,4.78,123,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
209,Madrid,2024-05-29,1,240.0,4.35,20,2.0,,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
210,Madrid,2024-05-29,1,132.0,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
211,Madrid,2024-05-29,1,250.0,4.32,41,,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
212,Madrid,2024-05-29,1,250.0,4.82,106,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
213,Madrid,2024-05-29,1,220.0,4.70,279,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
214,Madrid,2024-05-29,1,206.0,4.73,30,,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
215,Madrid,2024-05-29,1,220.0,4.39,23,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,,,1.0,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
216,Madrid,2024-05-29,1,215.0,4.64,139,,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
217,Madrid,2024-05-29,1,230.0,4.74,137,,3.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
218,Madrid,2024-05-29,1,224.0,,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
219,Madrid,2024-05-29,1,237.0,5.0,14,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
220,Madrid,2024-05-29,1,211.0,4.65,46,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
221,Madrid,2024-05-29,1,220.0,4.80,20,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,7.5,7.0,7.5,5.25,8.75,3.75
222,Madrid,2024-05-29,1,228.0,4.75,59,,1.0,,,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,7.5,7.0,7.5,5.25,8.75,3.75
