,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,hangers,bed linen,entertainment,work,family,wi-fi,parkering and faciliteter,other,cleaning products,washing machine,temperature,kitchen,gæster,security,blackout curtains,refrigerator,dishwasher,outdoor,attractions nearby,view,smoking allowed,host,mailbox,fireplace,pool etc.,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
549,Bologna,2024-06-02,0,781,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
550,Bologna,2024-06-02,0,801,,,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
551,Bologna,2024-06-02,0,614,4.90,10,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,2.0,1.0,,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
552,Bologna,2024-06-02,0,702,,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
553,Bologna,2024-06-02,0,701,4.79,196,4.0,4.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,4.0,,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
554,Bologna,2024-06-02,0,658,4.67,6,5.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
555,Bologna,2024-06-02,0,701,4.56,32,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,1.0,1.0,,,1.0,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
556,Bologna,2024-06-02,0,614,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
557,Bologna,2024-06-02,0,775,4.75,4,3.0,2.0,1.0,,,,,1.0,1.0,,,1.0,,,,,1.0,3.0,,,1.0,,,,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
558,Bologna,2024-06-02,0,701,5.0,4,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
559,Bologna,2024-06-02,0,614,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
560,Bologna,2024-06-02,0,614,4.67,6,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
561,Bologna,2024-06-02,0,614,,,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
562,Bologna,2024-06-02,0,746,4.84,52,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
563,Bologna,2024-06-02,0,725,4.67,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
564,Bologna,2024-06-02,0,746,5.0,4,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
565,Bologna,2024-06-02,0,641,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
566,Bologna,2024-06-02,0,614,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
567,Bologna,2024-06-02,0,892,,,5.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,5.0,,,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
568,Bologna,2024-06-02,0,614,5.0,11,3.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,,1.0,1.0,1.0,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
569,Bologna,2024-06-02,0,719,4.73,33,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
570,Bologna,2024-06-02,0,772,,,,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
571,Bologna,2024-06-02,0,783,4.75,4,,2.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
572,Bologna,2024-06-02,0,614,4.67,3,5.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,5.0,1.0,,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
573,Bologna,2024-06-02,0,662,5.0,4,3.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,6.4,6.5,5.5,5.5,6.5,4.25
574,Bologna,2024-06-02,0,711,5.0,12,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
575,Bologna,2024-06-02,0,772,4.88,8,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
576,Bologna,2024-06-02,0,631,,,,4.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
577,Bologna,2024-06-02,0,969,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
578,Bologna,2024-06-02,0,631,4.86,7,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
579,Bologna,2024-06-02,0,701,5.0,4,4.0,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
580,Bologna,2024-06-02,0,645,4.0,4,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
581,Bologna,2024-06-02,0,745,4.25,4,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
582,Bologna,2024-06-02,0,614,4.80,5,4.0,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,4.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
583,Bologna,2024-06-02,0,737,5.0,4,,1.0,1.0,,,,,,,,,1.0,,,,,1.0,,,,,,1.0,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
584,Bologna,2024-06-02,0,820,4.67,12,,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
585,Bologna,2024-06-02,0,614,4.71,7,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
586,Bologna,2024-06-02,0,766,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
587,Bologna,2024-06-02,0,658,4.61,59,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
588,Bologna,2024-06-02,0,641,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
589,Bologna,2024-06-02,0,745,4.89,9,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
590,Bologna,2024-06-02,0,614,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
591,Bologna,2024-06-02,0,701,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
592,Bologna,2024-06-02,0,745,,,4.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,4.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
593,Bologna,2024-06-02,0,641,,,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
594,Bologna,2024-06-02,0,658,4.67,6,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
595,Bologna,2024-06-02,0,674,4.50,10,,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
596,Bologna,2024-06-02,0,969,,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
597,Bologna,2024-06-02,0,614,,,3.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,,3.0,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
598,Bologna,2024-06-02,0,641,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,4.0,1.0,,,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
599,Bologna,2024-06-02,0,675,,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
600,Bologna,2024-06-02,0,701,,,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
601,Bologna,2024-06-02,0,701,,,2.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
602,Bologna,2024-06-02,0,614,,,,1.0,1.0,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
603,Bologna,2024-06-02,0,658,5.0,5,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
604,Bologna,2024-06-02,0,756,4.75,4,,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,1.0,,,,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
605,Bologna,2024-06-02,0,808,,,4.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,4.0,,,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
606,Bologna,2024-06-02,0,641,,,,3.0,,,,,,1.0,1.0,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,6.4,6.5,5.5,5.5,6.5,4.25
607,Bologna,2024-06-02,0,719,,,,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
608,Bologna,2024-06-02,0,745,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
609,Bologna,2024-06-02,0,745,,,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
610,Bologna,2024-06-02,0,614,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
611,Bologna,2024-06-02,0,762,4.78,99,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
612,Bologna,2024-06-02,0,702,5.0,3,4.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,4.0,,,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
613,Bologna,2024-06-02,0,701,4.33,3,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
614,Bologna,2024-06-02,0,719,4.50,10,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
615,Bologna,2024-06-02,0,746,4.33,3,,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
616,Bologna,2024-06-02,0,701,,,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
617,Bologna,2024-06-02,0,737,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
618,Bologna,2024-06-02,0,745,4.55,22,3.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,3.0,,,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
619,Bologna,2024-06-02,0,641,,,3.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,3.0,,,1.0,,1.0,,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
620,Bologna,2024-06-02,0,745,4.43,7,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,4.0,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
621,Bologna,2024-06-02,0,746,,,2.0,1.0,,,,,,,,,,,,,,,,2.0,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
622,Bologna,2024-06-02,0,666,,,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
623,Bologna,2024-06-02,0,783,,,2.0,2.0,,,,,,1.0,1.0,,1.0,,,,1.0,,1.0,2.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
624,Bologna,2024-06-02,0,645,,,3.0,1.0,1.0,,,,,1.0,1.0,,,,,,,,1.0,3.0,,,1.0,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
625,Bologna,2024-06-02,0,701,,,4.0,4.0,,,,,,1.0,,,,1.0,,,,,1.0,4.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
626,Bologna,2024-06-02,0,701,3.67,3,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
627,Bologna,2024-06-02,0,614,4.70,74,4.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,4.0,,,,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
628,Bologna,2024-06-02,0,614,3.50,6,,4.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
629,Bologna,2024-06-02,0,745,4.0,8,,1.0,1.0,,1.0,,,1.0,,1.0,,,,,1.0,1.0,1.0,,1.0,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
630,Bologna,2024-06-02,0,745,5.0,3,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
631,Bologna,2024-06-02,0,614,4.32,25,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
632,Bologna,2024-06-02,0,658,4.85,36,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
633,Bologna,2024-06-02,0,701,,,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
634,Bologna,2024-06-02,0,701,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
635,Bologna,2024-06-02,0,745,,,,3.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,,1.0,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
636,Bologna,2024-06-02,0,701,,,,4.0,1.0,,,,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
637,Bologna,2024-06-02,0,772,,,,2.0,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
638,Bologna,2024-06-02,0,675,,,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
639,Bologna,2024-06-02,0,746,,,,1.0,,,,,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
640,Bologna,2024-06-02,0,613,4.67,3,,2.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,1.0,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
641,Bologna,2024-06-02,0,701,,,5.0,3.0,,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,5.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
642,Bologna,2024-06-02,0,701,4.80,5,,2.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
643,Bologna,2024-06-02,0,850,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
644,Bologna,2024-06-02,0,613,4.0,6,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,1.0,,1.0,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
645,Bologna,2024-06-02,0,658,5.0,3,5.0,2.0,,,,,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,5.0,1.0,,1.0,,1.0,,,,,,1.0,,,6.4,6.5,5.5,5.5,6.5,4.25
646,Bologna,2024-06-02,0,614,,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,6.0,,,1.0,,1.0,1.0,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
647,Bologna,2024-06-02,0,746,,,4.0,3.0,,,,,,1.0,1.0,,,1.0,,,1.0,,1.0,4.0,,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
648,Bologna,2024-06-02,0,701,,,4.0,4.0,,,1.0,,1.0,,,,,1.0,,,,,,4.0,,,,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
649,Bologna,2024-06-02,0,614,,,3.0,2.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,,,,1.0,1.0,1.0,3.0,1.0,,,,,,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
650,Bologna,2024-06-02,0,614,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
651,Bologna,2024-06-02,0,872,4.83,132,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,4.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
652,Bologna,2024-06-02,0,947,4.85,176,4.0,3.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,4.0,1.0,,1.0,,,,,1.0,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
653,Bologna,2024-06-02,0,932,4.93,160,4.0,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,,,6.4,6.5,5.5,5.5,6.5,4.25
654,Bologna,2024-06-02,0,922,4.96,55,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
655,Bologna,2024-06-02,0,937,4.70,204,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
656,Bologna,2024-06-02,0,867,5.0,25,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,2.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,6.4,6.5,5.5,5.5,6.5,4.25
657,Bologna,2024-06-02,0,914,5.0,12,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
658,Bologna,2024-06-02,0,931,4.88,58,3.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
659,Bologna,2024-06-02,0,829,4.80,546,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
660,Bologna,2024-06-02,0,829,4.74,81,3.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,,,,,,,6.4,6.5,5.5,5.5,6.5,4.25
