,city,date,treat,price,rating,omtaler,gæster,soveværelser,hot water,hangers,bed linen,security,work,wi-fi,kitchen,parkering and faciliteter,hair dryer,other,cleaning products,shampoo,blackout curtains,entertainment,temperature,refrigerator,outdoor,gæster,attractions nearby,family,dishwasher,washing machine,view,smoking allowed,host,mailbox,fitness equipment,fireplace,pool etc.,Sights,Safety,Shopping,Location,Climate,Affordability
673,Lyon,2024-06-02,1,1340,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
674,Lyon,2024-06-02,1,1055,4.88,8,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,1.0,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
675,Lyon,2024-06-02,1,939,4.83,6,2.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,2.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
676,Lyon,2024-06-02,1,1247,,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,2.0,,,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
677,Lyon,2024-06-02,1,1340,,,2.0,2.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
678,Lyon,2024-06-02,1,1428,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
679,Lyon,2024-06-02,1,1077,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
680,Lyon,2024-06-02,1,990,,,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
681,Lyon,2024-06-02,1,990,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
682,Lyon,2024-06-02,1,1026,4.67,15,5.0,2.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,5.0,1.0,1.0,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
683,Lyon,2024-06-02,1,1604,,,4.0,2.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,4.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
684,Lyon,2024-06-02,1,1603,,,6.0,3.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,6.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
685,Lyon,2024-06-02,1,1340,5.0,3,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
686,Lyon,2024-06-02,1,929,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
687,Lyon,2024-06-02,1,1472,,,2.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
688,Lyon,2024-06-02,1,1003,4.67,15,,2.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
689,Lyon,2024-06-02,1,1435,4.88,16,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
690,Lyon,2024-06-02,1,1340,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,,,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
691,Lyon,2024-06-02,1,1603,,,2.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
692,Lyon,2024-06-02,1,1165,,,4.0,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
693,Lyon,2024-06-02,1,1516,4.50,5,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,,,,,1.0,,1.0,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
694,Lyon,2024-06-02,1,1154,4.47,17,4.0,3.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
695,Lyon,2024-06-02,1,1055,4.91,11,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
696,Lyon,2024-06-02,1,899,,,4.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
697,Lyon,2024-06-02,1,1340,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
698,Lyon,2024-06-02,1,899,,,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
699,Lyon,2024-06-02,1,1559,5.0,12,7.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,7.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
700,Lyon,2024-06-02,1,1094,,,2.0,1.0,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,2.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
701,Lyon,2024-06-02,1,1340,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
702,Lyon,2024-06-02,1,1213,4.65,19,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
703,Lyon,2024-06-02,1,1234,,,5.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,5.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
704,Lyon,2024-06-02,1,1077,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
705,Lyon,2024-06-02,1,896,5.0,4,3.0,1.0,,,,1.0,1.0,,1.0,,,,,,,,,,,3.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
706,Lyon,2024-06-02,1,1152,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
707,Lyon,2024-06-02,1,935,,,,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
708,Lyon,2024-06-02,1,1165,,,2.0,1.0,,,,1.0,,,1.0,,,,,,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
709,Lyon,2024-06-02,1,1077,5.0,11,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
710,Lyon,2024-06-02,1,1297,4.54,14,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,1.0,,,1.0,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
711,Lyon,2024-06-02,1,1604,4.88,17,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,1.0,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
712,Lyon,2024-06-02,1,1055,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
713,Lyon,2024-06-02,1,1427,,,4.0,1.0,,,,,,,,,,,,,,,,,1.0,4.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
714,Lyon,2024-06-02,1,930,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
715,Lyon,2024-06-02,1,899,,,4.0,1.0,,,,,,,,,,,,,,1.0,,,,4.0,,,,,,,,,1.0,,,6.25,6.75,5.5,7.25,6.75,3.5
716,Lyon,2024-06-02,1,1516,4.70,10,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
717,Lyon,2024-06-02,1,998,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
718,Lyon,2024-06-02,1,1074,,,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,4.0,1.0,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
719,Lyon,2024-06-02,1,898,,,2.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
720,Lyon,2024-06-02,1,1419,,,2.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,2.0,1.0,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
721,Lyon,2024-06-02,1,1165,4.50,4,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,1.0,,,6.25,6.75,5.5,7.25,6.75,3.5
722,Lyon,2024-06-02,1,899,,,2.0,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
723,Lyon,2024-06-02,1,895,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
724,Lyon,2024-06-02,1,917,,,2.0,1.0,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
725,Lyon,2024-06-02,1,896,3.80,5,2.0,1.0,,,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
726,Lyon,2024-06-02,1,1392,,,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
727,Lyon,2024-06-02,1,1340,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
728,Lyon,2024-06-02,1,1560,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
729,Lyon,2024-06-02,1,1074,4.75,4,2.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
730,Lyon,2024-06-02,1,983,,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
731,Lyon,2024-06-02,1,1603,,,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
732,Lyon,2024-06-02,1,1427,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
733,Lyon,2024-06-02,1,1506,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,4.0,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
734,Lyon,2024-06-02,1,1296,,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
735,Lyon,2024-06-02,1,942,,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
736,Lyon,2024-06-02,1,2164,4.85,13,8.0,5.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,8.0,1.0,1.0,1.0,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
737,Lyon,2024-06-02,1,2392,4.97,30,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,6.0,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
738,Lyon,2024-06-02,1,2032,4.88,197,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
739,Lyon,2024-06-02,1,1778,,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,,1.0,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
740,Lyon,2024-06-02,1,1874,5.0,6,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
741,Lyon,2024-06-02,1,2085,4.90,229,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,,4.0,,1.0,1.0,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
742,Lyon,2024-06-02,1,1778,4.96,25,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
743,Lyon,2024-06-02,1,2085,4.96,24,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,2.0,1.0,,,1.0,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
744,Lyon,2024-06-02,1,2130,4.80,55,6.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
745,Lyon,2024-06-02,1,2041,4.52,46,6.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,6.0,1.0,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
746,Lyon,2024-06-02,1,2217,4.93,45,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,2.0,1.0,,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
747,Lyon,2024-06-02,1,1779,4.81,42,5.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
748,Lyon,2024-06-02,1,2217,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,6.0,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
749,Lyon,2024-06-02,1,1977,4.72,67,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,2.0,,1.0,,,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
750,Lyon,2024-06-02,1,1933,4.67,88,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,2.0,,,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
751,Lyon,2024-06-02,1,1954,5.0,3,4.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
752,Lyon,2024-06-02,1,2567,4.94,18,2.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,1.0,,,,,6.25,6.75,5.5,7.25,6.75,3.5
753,Lyon,2024-06-02,1,2217,4.58,31,5.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,5.0,,,,1.0,1.0,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
754,Lyon,2024-06-02,1,2567,4.83,6,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,1.0,,1.0,,1.0,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
755,Lyon,2024-06-02,1,1691,4.84,98,2.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,2.0,,,,,,,,,,1.0,1.0,6.25,6.75,5.5,7.25,6.75,3.5
756,Lyon,2024-06-02,1,2392,,,2.0,1.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
757,Lyon,2024-06-02,1,2164,4.77,13,8.0,5.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,8.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
758,Lyon,2024-06-02,1,1866,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,4.0,1.0,1.0,1.0,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
759,Lyon,2024-06-02,1,1778,,,4.0,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,4.0,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
760,Lyon,2024-06-02,1,2217,4.79,24,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
761,Lyon,2024-06-02,1,2304,,,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
762,Lyon,2024-06-02,1,1717,3.83,6,2.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,2.0,,1.0,,1.0,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
763,Lyon,2024-06-02,1,1822,,,6.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,6.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
764,Lyon,2024-06-02,1,1778,4.0,3,4.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,4.0,,,,1.0,,1.0,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
765,Lyon,2024-06-02,1,1963,,,,4.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,,1.0,1.0,6.25,6.75,5.5,7.25,6.75,3.5
766,Lyon,2024-06-02,1,1778,,,6.0,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,6.0,,1.0,1.0,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
767,Lyon,2024-06-02,1,1732,,,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
768,Lyon,2024-06-02,1,2173,,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,1.0,,6.25,6.75,5.5,7.25,6.75,3.5
769,Lyon,2024-06-02,1,1778,,,4.0,4.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,,,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
770,Lyon,2024-06-02,1,2217,,,4.0,2.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,1.0,4.0,1.0,,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
771,Lyon,2024-06-02,1,2316,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
772,Lyon,2024-06-02,1,2348,,,4.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,,1.0,,1.0,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
773,Lyon,2024-06-02,1,2041,,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,6.25,6.75,5.5,7.25,6.75,3.5
774,Lyon,2024-06-02,1,2034,,,2.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
775,Lyon,2024-06-02,1,2392,4.67,3,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,1.0,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
776,Lyon,2024-06-02,1,1779,,,5.0,4.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,5.0,1.0,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
777,Lyon,2024-06-02,1,2217,,,3.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,3.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
778,Lyon,2024-06-02,1,2173,4.75,8,5.0,3.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,1.0,,5.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
779,Lyon,2024-06-02,1,1751,4.35,54,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,4.0,,1.0,,,,,1.0,1.0,,,,6.25,6.75,5.5,7.25,6.75,3.5
780,Lyon,2024-06-02,1,1953,4.67,3,4.0,4.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
781,Lyon,2024-06-02,1,2270,,,4.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
782,Lyon,2024-06-02,1,2304,4.38,8,8.0,2.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,8.0,,,,1.0,,,,,,1.0,,6.25,6.75,5.5,7.25,6.75,3.5
783,Lyon,2024-06-02,1,2480,,,2.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
784,Lyon,2024-06-02,1,1866,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
785,Lyon,2024-06-02,1,2002,,,4.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,4.0,,,,1.0,,,,,,,,6.25,6.75,5.5,7.25,6.75,3.5
